StateDesc,Measure,Avg_Data_Value,Min_Confidence_Limit,Max_Confidence_Limit,Population
Pennsylvania,Visited dentist or dental clinic in the past year among adults,62.78507462686568,48.3,75.2,193612.05970149254
Pennsylvania,Visits to doctor for routine checkup within the past year among adults,77.66567164179105,69.1,84.5,193612.05970149254
Rhode Island,All teeth lost among adults aged >=65 years,10.72,3.8,20.5,218746.8
Rhode Island,Any disability among adults,24.66,18.1,32.5,218746.8
Rhode Island,Arthritis among adults,24.72,18.1,29.6,218746.8
Rhode Island,Binge drinking among adults,19.119999999999997,14.4,25.5,218746.8
Rhode Island,Cancer (non-skin) or melanoma among adults,8.69,6.1,12.1,218746.8
Rhode Island,Cholesterol screening among adults,89.46000000000001,85.8,92.6,218746.8
Rhode Island,Chronic obstructive pulmonary disease among adults,5.9,4.2,7.5,218746.8
Rhode Island,Cognitive disability among adults,12.040000000000001,9.1,15.8,218746.8
Rhode Island,Colorectal cancer screening among adults aged 45–75 years,72.56,62.3,81.7,218746.8
Rhode Island,Coronary heart disease among adults,6.0,4.3,7.9,218746.8
Rhode Island,Current asthma among adults,11.72,9.5,13.9,218746.8
Rhode Island,Current cigarette smoking among adults,12.17,8.6,15.3,218746.8
Rhode Island,Current lack of health insurance among adults aged 18-64 years,5.02,2.2,11.0,218746.8
Rhode Island,Depression among adults,21.9,16.5,27.4,218746.8
Rhode Island,Diagnosed diabetes among adults,9.42,6.4,13.0,218746.8
Rhode Island,Fair or poor self-rated health status among adults,13.77,10.1,19.2,218746.8
Rhode Island,Feeling socially isolated among adults,30.869999999999997,24.7,39.3,218746.8
Rhode Island,Food insecurity in the past 12 months among adults,10.34,6.5,19.3,218746.8
Rhode Island,Frequent mental distress among adults,15.4,11.8,18.7,218746.8
Rhode Island,Frequent physical distress among adults,11.28,8.7,14.3,218746.8
Rhode Island,Hearing disability among adults,6.16,4.7,8.2,218746.8
Rhode Island,High blood pressure among adults,30.51,22.6,39.2,218746.8
Rhode Island,High cholesterol among adults who have ever been screened,31.75,25.3,40.2,218746.8
Rhode Island,Housing insecurity in the past 12 months among adults,9.89,6.4,18.1,218746.8
Rhode Island,Independent living disability among adults,6.33,4.9,8.3,218746.8
Rhode Island,Lack of reliable transportation in the past 12 months among adults,6.5,4.7,10.4,218746.8
Rhode Island,Lack of social and emotional support among adults,22.9,18.1,31.3,218746.8
Rhode Island,Mammography use among women aged 50-74 years,82.53999999999999,75.4,88.5,218746.8
Rhode Island,Mobility disability among adults,10.440000000000001,7.1,14.6,218746.8
Rhode Island,No leisure-time physical activity among adults,19.91,13.1,28.9,218746.8
Rhode Island,Obesity among adults,28.439999999999998,19.9,38.3,218746.8
Rhode Island,Received food stamps in the past 12 months among adults,9.790000000000001,6.0,19.0,218746.8
Rhode Island,Self-care disability among adults,2.7399999999999998,2.0,4.0,218746.8
Rhode Island,Short sleep duration among adults,33.05,23.2,42.7,218746.8
Rhode Island,Stroke among adults,2.79,2.1,3.5,218746.8
Rhode Island,Taking medicine to control high blood pressure among adults with high blood pressure,70.46000000000001,53.0,84.9,218746.8
Rhode Island,Utility services shut-off threat in the past 12 months among adults,5.99,4.1,10.5,218746.8
Rhode Island,Vision disability among adults,3.9799999999999995,2.9,5.9,218746.8
Rhode Island,Visited dentist or dental clinic in the past year among adults,73.78999999999999,64.5,80.3,218746.8
Rhode Island,Visits to doctor for routine checkup within the past year among adults,82.92,78.0,87.4,218746.8
South Carolina,All teeth lost among adults aged >=65 years,17.960869565217394,6.3,36.7,114839.86956521739
South Carolina,Any disability among adults,33.66195652173913,19.7,49.9,114839.86956521739
South Carolina,Arthritis among adults,28.755434782608695,18.6,38.2,114839.86956521739
South Carolina,Binge drinking among adults,16.33695652173913,10.0,26.4,114839.86956521739
South Carolina,Cancer (non-skin) or melanoma among adults,7.492391304347826,4.8,13.2,114839.86956521739
South Carolina,Cholesterol screening among adults,84.26304347826087,77.5,91.7,114839.86956521739
South Carolina,Chronic obstructive pulmonary disease among adults,8.159782608695652,4.3,15.0,114839.86956521739
South Carolina,Cognitive disability among adults,16.131521739130434,9.3,26.2,114839.86956521739
South Carolina,Colorectal cancer screening among adults aged 45–75 years,64.34782608695652,49.6,79.3,114839.86956521739
South Carolina,Coronary heart disease among adults,7.0989130434782615,4.4,11.3,114839.86956521739
South Carolina,Current asthma among adults,10.530434782608696,7.9,14.0,114839.86956521739
South Carolina,Current cigarette smoking among adults,18.043478260869566,8.4,31.3,114839.86956521739
South Carolina,Current lack of health insurance among adults aged 18-64 years,13.079347826086956,5.7,23.0,114839.86956521739
South Carolina,Depression among adults,21.35,14.9,28.7,114839.86956521739
South Carolina,Diagnosed diabetes among adults,13.783695652173913,7.7,22.4,114839.86956521739
South Carolina,Fair or poor self-rated health status among adults,20.8,10.8,36.4,114839.86956521739
South Carolina,Feeling socially isolated among adults,32.82065217391305,24.7,43.0,114839.86956521739
South Carolina,Food insecurity in the past 12 months among adults,19.58695652173913,8.8,36.5,114839.86956521739
South Carolina,Frequent mental distress among adults,17.780434782608694,12.1,25.1,114839.86956521739
South Carolina,Frequent physical distress among adults,13.984782608695651,8.0,22.5,114839.86956521739
South Carolina,Hearing disability among adults,7.129347826086956,4.6,10.9,114839.86956521739
South Carolina,High blood pressure among adults,39.457608695652176,25.6,53.7,114839.86956521739
South Carolina,High cholesterol among adults who have ever been screened,34.7,23.9,47.2,114839.86956521739
South Carolina,Housing insecurity in the past 12 months among adults,16.66086956521739,8.1,29.5,114839.86956521739
South Carolina,Independent living disability among adults,9.641304347826088,5.2,17.3,114839.86956521739
South Carolina,Lack of reliable transportation in the past 12 months among adults,10.790217391304349,5.6,19.1,114839.86956521739
South Carolina,Lack of social and emotional support among adults,27.606521739130436,19.1,39.0,114839.86956521739
South Carolina,Mammography use among women aged 50-74 years,76.28260869565217,58.8,85.4,114839.86956521739
South Carolina,Mobility disability among adults,16.428260869565218,8.5,28.6,114839.86956521739
South Carolina,No leisure-time physical activity among adults,28.781521739130437,15.3,44.8,114839.86956521739
South Carolina,Obesity among adults,38.91413043478261,23.2,56.8,114839.86956521739
South Carolina,Received food stamps in the past 12 months among adults,15.059782608695652,5.3,32.2,114839.86956521739
South Carolina,Self-care disability among adults,5.054347826086956,2.4,10.3,114839.86956521739
South Carolina,Short sleep duration among adults,38.43043478260869,26.4,53.6,114839.86956521739
South Carolina,Stroke among adults,4.377173913043478,2.4,7.6,114839.86956521739
South Carolina,Taking medicine to control high blood pressure among adults with high blood pressure,73.91521739130435,57.1,88.4,114839.86956521739
South Carolina,Utility services shut-off threat in the past 12 months among adults,10.833695652173914,4.8,20.6,114839.86956521739
South Carolina,Vision disability among adults,6.859782608695652,3.5,13.1,114839.86956521739
South Carolina,Visited dentist or dental clinic in the past year among adults,57.86195652173913,38.1,73.5,114839.86956521739
South Carolina,Visits to doctor for routine checkup within the past year among adults,78.9141304347826,70.2,87.2,114839.86956521739
South Dakota,All teeth lost among adults aged >=65 years,15.717424242424242,4.5,50.0,13785.212121212122
South Dakota,Any disability among adults,30.149242424242424,19.3,53.5,13785.212121212122
South Dakota,Arthritis among adults,26.062121212121212,18.0,37.0,13785.212121212122
South Dakota,Binge drinking among adults,20.029545454545456,11.7,27.9,13785.212121212122
South Dakota,Cancer (non-skin) or melanoma among adults,8.124242424242425,4.5,13.4,13785.212121212122
South Dakota,Cholesterol screening among adults,81.38409090909092,65.6,90.2,13785.212121212122
South Dakota,Chronic obstructive pulmonary disease among adults,7.135606060606061,3.6,14.3,13785.212121212122
South Dakota,Cognitive disability among adults,13.252272727272727,7.9,26.7,13785.212121212122
South Dakota,Colorectal cancer screening among adults aged 45–75 years,60.21363636363636,36.7,75.7,13785.212121212122
South Dakota,Coronary heart disease among adults,7.700757575757576,4.5,12.8,13785.212121212122
South Dakota,Current asthma among adults,9.990151515151515,7.8,16.6,13785.212121212122
South Dakota,Current cigarette smoking among adults,17.930303030303033,8.9,40.8,13785.212121212122
South Dakota,Current lack of health insurance among adults aged 18-64 years,7.323484848484849,3.2,20.8,13785.212121212122
South Dakota,Depression among adults,18.400000000000002,13.2,26.6,13785.212121212122
South Dakota,Diagnosed diabetes among adults,10.532575757575756,6.2,22.2,13785.212121212122
South Dakota,Fair or poor self-rated health status among adults,16.575757575757574,8.7,37.9,13785.212121212122
South Dakota,Frequent mental distress among adults,14.774242424242425,9.9,25.4,13785.212121212122
South Dakota,Frequent physical distress among adults,12.125757575757575,7.0,25.0,13785.212121212122
South Dakota,Hearing disability among adults,9.104545454545454,5.4,16.8,13785.212121212122
South Dakota,High blood pressure among adults,32.21363636363636,19.8,47.3,13785.212121212122
South Dakota,High cholesterol among adults who have ever been screened,32.43712121212121,23.2,46.4,13785.212121212122
South Dakota,Independent living disability among adults,7.943181818181818,4.2,19.6,13785.212121212122
South Dakota,Mammography use among women aged 50-74 years,75.49015151515152,49.6,86.5,13785.212121212122
South Dakota,Mobility disability among adults,13.19848484848485,6.7,28.4,13785.212121212122
South Dakota,No leisure-time physical activity among adults,24.818181818181817,14.9,43.1,13785.212121212122
South Dakota,Obesity among adults,36.493181818181824,25.1,52.8,13785.212121212122
South Dakota,Self-care disability among adults,4.002272727272727,1.9,11.5,13785.212121212122
South Dakota,Short sleep duration among adults,31.15909090909091,20.5,45.9,13785.212121212122
South Dakota,Stroke among adults,3.8484848484848486,2.0,8.7,13785.212121212122
South Dakota,Taking medicine to control high blood pressure among adults with high blood pressure,69.45,52.0,87.0,13785.212121212122
South Dakota,Vision disability among adults,5.584090909090909,2.7,16.0,13785.212121212122
South Dakota,Visited dentist or dental clinic in the past year among adults,65.23030303030303,36.6,78.8,13785.212121212122
South Dakota,Visits to doctor for routine checkup within the past year among adults,76.2901515151515,68.4,84.1,13785.212121212122
Tennessee,All teeth lost among adults aged >=65 years,18.116315789473685,3.0,39.8,74224.62105263158
Tennessee,Any disability among adults,38.11,20.0,54.3,74224.62105263158
Tennessee,Arthritis among adults,32.66315789473684,21.2,45.0,74224.62105263158
Tennessee,Binge drinking among adults,15.597368421052632,9.3,22.7,74224.62105263158
Tennessee,Cancer (non-skin) or melanoma among adults,8.33263157894737,5.3,13.4,74224.62105263158
Tennessee,Cholesterol screening among adults,84.81263157894736,76.3,92.0,74224.62105263158
Tennessee,Chronic obstructive pulmonary disease among adults,10.595263157894736,4.3,19.5,74224.62105263158
Tennessee,Cognitive disability among adults,18.693157894736842,9.7,27.4,74224.62105263158
Tennessee,Colorectal cancer screening among adults aged 45–75 years,58.84,44.1,73.5,74224.62105263158
Tennessee,Coronary heart disease among adults,7.920526315789474,4.2,13.8,74224.62105263158
Tennessee,Current asthma among adults,11.733157894736843,8.5,14.9,74224.62105263158
Tennessee,Current cigarette smoking among adults,21.956315789473685,9.2,34.5,74224.62105263158
Tennessee,Current lack of health insurance among adults aged 18-64 years,12.36157894736842,4.9,25.3,74224.62105263158
Tennessee,Depression among adults,31.18894736842105,22.2,40.4,74224.62105263158
Tennessee,Diagnosed diabetes among adults,13.82842105263158,7.7,22.9,74224.62105263158
Tennessee,Fair or poor self-rated health status among adults,23.168947368421055,10.2,36.7,74224.62105263158
Tennessee,Feeling socially isolated among adults,35.67052631578947,26.2,45.2,74224.62105263158
Tennessee,Food insecurity in the past 12 months among adults,17.419473684210526,6.0,33.9,74224.62105263158
Tennessee,Frequent mental distress among adults,21.24473684210526,13.5,28.8,74224.62105263158
Tennessee,Frequent physical distress among adults,16.220526315789474,8.3,25.5,74224.62105263158
Tennessee,Hearing disability among adults,8.272631578947369,4.4,14.1,74224.62105263158
Tennessee,High blood pressure among adults,38.18,25.4,53.1,74224.62105263158
Tennessee,High cholesterol among adults who have ever been screened,36.236315789473686,25.6,49.3,74224.62105263158
Tennessee,Housing insecurity in the past 12 months among adults,13.64421052631579,5.7,27.3,74224.62105263158
Tennessee,Independent living disability among adults,10.09578947368421,4.3,16.4,74224.62105263158
Tennessee,Lack of reliable transportation in the past 12 months among adults,9.468421052631578,4.0,17.2,74224.62105263158
Tennessee,Lack of social and emotional support among adults,27.445789473684208,18.3,38.2,74224.62105263158
Tennessee,Mammography use among women aged 50-74 years,72.2278947368421,54.6,85.6,74224.62105263158
Tennessee,Mobility disability among adults,17.68,7.7,30.3,74224.62105263158
Tennessee,No leisure-time physical activity among adults,30.384736842105266,14.2,45.2,74224.62105263158
Tennessee,Obesity among adults,39.095789473684206,23.0,55.9,74224.62105263158
Tennessee,Received food stamps in the past 12 months among adults,15.991052631578949,4.0,34.0,74224.62105263158
Tennessee,Self-care disability among adults,4.514736842105263,1.7,8.8,74224.62105263158
Tennessee,Short sleep duration among adults,39.39263157894737,28.0,54.0,74224.62105263158
Tennessee,Stroke among adults,4.062631578947368,2.0,7.0,74224.62105263158
Tennessee,Taking medicine to control high blood pressure among adults with high blood pressure,71.79105263157895,55.0,87.0,74224.62105263158
Tennessee,Utility services shut-off threat in the past 12 months among adults,9.49578947368421,3.8,19.7,74224.62105263158
Tennessee,Vision disability among adults,6.422105263157895,2.7,11.0,74224.62105263158
Tennessee,Visited dentist or dental clinic in the past year among adults,54.87105263157895,39.5,75.0,74224.62105263158
Tennessee,Visits to doctor for routine checkup within the past year among adults,76.02263157894737,67.7,84.3,74224.62105263158
Texas,All teeth lost among adults aged >=65 years,16.218110236220472,2.9,39.1,118226.66141732283
Texas,Any disability among adults,36.232283464566926,18.8,59.7,118226.66141732283
Texas,Arthritis among adults,25.766338582677164,13.8,43.4,118226.66141732283
Texas,Binge drinking among adults,17.887795275590552,9.6,30.1,118226.66141732283
Texas,Cancer (non-skin) or melanoma among adults,7.245472440944882,3.5,14.7,118226.66141732283
Texas,Cholesterol screening among adults,82.25492125984252,66.2,91.7,118226.66141732283
Texas,Chronic obstructive pulmonary disease among adults,7.926377952755906,3.6,15.6,118226.66141732283
Texas,Cognitive disability among adults,17.171456692913388,8.8,32.2,118226.66141732283
Texas,Colorectal cancer screening among adults aged 45–75 years,55.539173228346456,34.0,73.4,118226.66141732283
Texas,Coronary heart disease among adults,7.611811023622048,4.2,14.5,118226.66141732283
Texas,Current asthma among adults,9.8746062992126,6.3,13.0,118226.66141732283
Texas,Current cigarette smoking among adults,16.957874015748033,7.8,29.9,118226.66141732283
Texas,Current lack of health insurance among adults aged 18-64 years,21.386417322834646,7.6,51.8,118226.66141732283
Texas,Depression among adults,23.228543307086614,14.9,31.2,118226.66141732283
Texas,Diagnosed diabetes among adults,14.453346456692914,8.0,28.1,118226.66141732283
Texas,Fair or poor self-rated health status among adults,24.098228346456693,11.1,51.2,118226.66141732283
Texas,Feeling socially isolated among adults,35.24783464566929,25.8,44.8,118226.66141732283
Texas,Food insecurity in the past 12 months among adults,20.919488188976377,8.3,48.7,118226.66141732283
Texas,Frequent mental distress among adults,18.654330708661416,11.6,26.3,118226.66141732283
Texas,Frequent physical distress among adults,14.743307086614173,8.0,28.1,118226.66141732283
Texas,Hearing disability among adults,8.055511811023623,4.3,15.5,118226.66141732283
Texas,High blood pressure among adults,35.15137795275591,21.9,52.3,118226.66141732283
Texas,High cholesterol among adults who have ever been screened,35.55748031496063,24.1,50.2,118226.66141732283
Texas,Housing insecurity in the past 12 months among adults,17.139370078740157,7.8,35.6,118226.66141732283
Texas,Independent living disability among adults,10.036811023622047,4.7,21.8,118226.66141732283
Texas,Lack of reliable transportation in the past 12 months among adults,11.120669291338583,5.0,24.1,118226.66141732283
Texas,Lack of social and emotional support among adults,28.781102362204724,19.0,40.8,118226.66141732283
Texas,Mammography use among women aged 50-74 years,70.83503937007873,12.0,84.6,118226.66141732283
Texas,Mobility disability among adults,16.965944881889765,7.3,35.5,118226.66141732283
Texas,No leisure-time physical activity among adults,30.44507874015748,15.2,52.9,118226.66141732283
Texas,Obesity among adults,39.04527559055118,24.8,58.1,118226.66141732283
Texas,Received food stamps in the past 12 months among adults,16.61200787401575,5.2,47.8,118226.66141732283
Texas,Self-care disability among adults,4.917125984251968,2.0,13.9,118226.66141732283
Texas,Short sleep duration among adults,38.79842519685039,25.4,52.8,118226.66141732283
Texas,Stroke among adults,3.8244094488188973,1.9,8.0,118226.66141732283
Texas,Taking medicine to control high blood pressure among adults with high blood pressure,68.49350393700787,42.7,86.9,118226.66141732283
Texas,Utility services shut-off threat in the past 12 months among adults,11.36023622047244,5.1,25.3,118226.66141732283
Texas,Vision disability among adults,7.475984251968504,3.2,20.4,118226.66141732283
Texas,Visited dentist or dental clinic in the past year among adults,51.394094488188976,26.6,70.2,118226.66141732283
Texas,Visits to doctor for routine checkup within the past year among adults,72.6783464566929,56.4,83.4,118226.66141732283
Utah,All teeth lost among adults aged >=65 years,13.386206896551723,5.3,25.2,116579.31034482758
Utah,Any disability among adults,29.23793103448276,17.0,45.0,116579.31034482758
Utah,Arthritis among adults,25.898275862068964,16.9,40.0,116579.31034482758
Utah,Binge drinking among adults,12.908620689655173,7.2,18.8,116579.31034482758
Utah,Cancer (non-skin) or melanoma among adults,8.13103448275862,5.4,12.8,116579.31034482758
Utah,Cholesterol screening among adults,79.17758620689655,69.7,87.8,116579.31034482758
Utah,Chronic obstructive pulmonary disease among adults,6.127586206896551,2.9,12.8,116579.31034482758
Utah,Cognitive disability among adults,14.906896551724138,9.0,21.3,116579.31034482758
Utah,Colorectal cancer screening among adults aged 45–75 years,59.567241379310346,45.0,72.0,116579.31034482758
Utah,Coronary heart disease among adults,6.112068965517241,3.3,12.7,116579.31034482758
Utah,Current asthma among adults,11.350000000000001,8.7,14.9,116579.31034482758
Utah,Current cigarette smoking among adults,10.351724137931035,4.6,16.9,116579.31034482758
Utah,Current lack of health insurance among adults aged 18-64 years,9.167241379310346,5.0,14.9,116579.31034482758
Utah,Depression among adults,25.49310344827586,17.6,32.4,116579.31034482758
Utah,Diagnosed diabetes among adults,10.26551724137931,5.9,18.9,116579.31034482758
Utah,Fair or poor self-rated health status among adults,16.618965517241378,9.3,28.8,116579.31034482758
Utah,Feeling socially isolated among adults,31.96206896551724,22.6,42.2,116579.31034482758
Utah,Food insecurity in the past 12 months among adults,12.348275862068967,6.0,29.9,116579.31034482758
Utah,Frequent mental distress among adults,17.320689655172416,12.0,23.3,116579.31034482758
Utah,Frequent physical distress among adults,13.217241379310344,7.9,21.2,116579.31034482758
Utah,Hearing disability among adults,7.460344827586207,4.2,14.7,116579.31034482758
Utah,High blood pressure among adults,29.43103448275862,19.0,44.8,116579.31034482758
Utah,High cholesterol among adults who have ever been screened,30.912068965517243,22.3,44.2,116579.31034482758
Utah,Housing insecurity in the past 12 months among adults,10.96206896551724,6.6,22.6,116579.31034482758
Utah,Independent living disability among adults,7.653448275862068,4.5,13.0,116579.31034482758
Utah,Lack of reliable transportation in the past 12 months among adults,7.437931034482758,4.3,16.8,116579.31034482758
Utah,Lack of social and emotional support among adults,21.91896551724138,15.8,33.6,116579.31034482758
Utah,Mammography use among women aged 50-74 years,69.90344827586208,51.4,82.7,116579.31034482758
Utah,Mobility disability among adults,11.858620689655172,6.1,24.1,116579.31034482758
Utah,No leisure-time physical activity among adults,19.79137931034483,10.8,33.5,116579.31034482758
Utah,Obesity among adults,32.94655172413793,18.6,44.9,116579.31034482758
Utah,Received food stamps in the past 12 months among adults,7.625862068965517,3.0,21.4,116579.31034482758
Utah,Self-care disability among adults,3.372413793103448,1.9,7.2,116579.31034482758
Utah,Short sleep duration among adults,34.467241379310344,21.1,45.1,116579.31034482758
Utah,Stroke among adults,3.2051724137931035,1.7,6.7,116579.31034482758
Utah,Taking medicine to control high blood pressure among adults with high blood pressure,61.56206896551724,45.1,82.5,116579.31034482758
Utah,Utility services shut-off threat in the past 12 months among adults,7.282758620689655,4.3,16.2,116579.31034482758
Utah,Vision disability among adults,4.598275862068966,2.7,8.8,116579.31034482758
Utah,Visited dentist or dental clinic in the past year among adults,66.85172413793103,51.7,78.6,116579.31034482758
Utah,Visits to doctor for routine checkup within the past year among adults,70.10862068965517,62.6,78.5,116579.31034482758
Vermont,All teeth lost among adults aged >=65 years,11.346428571428572,5.0,23.9,46218.857142857145
Vermont,Any disability among adults,26.114285714285717,18.2,38.0,46218.857142857145
Vermont,Arthritis among adults,26.72142857142857,19.2,34.7,46218.857142857145
Vermont,Binge drinking among adults,19.20357142857143,12.2,26.4,46218.857142857145
Vermont,Cancer (non-skin) or melanoma among adults,8.857142857142858,6.6,12.7,46218.857142857145
Vermont,Cholesterol screening among adults,82.03928571428571,73.9,87.9,46218.857142857145
Vermont,Chronic obstructive pulmonary disease among adults,6.517857142857143,4.1,10.8,46218.857142857145
Vermont,Cognitive disability among adults,12.575000000000001,8.9,16.6,46218.857142857145
Vermont,Colorectal cancer screening among adults aged 45–75 years,65.32857142857144,53.1,77.4,46218.857142857145
Vermont,Coronary heart disease among adults,6.396428571428571,4.3,11.0,46218.857142857145
Vermont,Current asthma among adults,12.125,10.0,14.8,46218.857142857145
Vermont,Current cigarette smoking among adults,13.635714285714286,9.1,19.6,46218.857142857145
Vermont,Current lack of health insurance among adults aged 18-64 years,5.828571428571428,3.0,10.9,46218.857142857145
Vermont,Depression among adults,26.092857142857145,20.4,33.1,46218.857142857145
Vermont,Diagnosed diabetes among adults,7.914285714285714,5.4,13.3,46218.857142857145
Vermont,Fair or poor self-rated health status among adults,13.625,9.0,21.1,46218.857142857145
Vermont,Feeling socially isolated among adults,33.825,25.6,40.8,46218.857142857145
Vermont,Food insecurity in the past 12 months among adults,9.299999999999999,5.0,13.8,46218.857142857145
Vermont,Frequent mental distress among adults,16.260714285714286,11.9,21.0,46218.857142857145
Vermont,Frequent physical distress among adults,11.450000000000001,8.3,16.7,46218.857142857145
Vermont,Hearing disability among adults,7.082142857142857,5.0,11.8,46218.857142857145
Vermont,High blood pressure among adults,28.77857142857143,20.2,42.3,46218.857142857145
Vermont,High cholesterol among adults who have ever been screened,28.99285714285714,20.6,40.6,46218.857142857145
Vermont,Housing insecurity in the past 12 months among adults,9.053571428571429,5.2,13.6,46218.857142857145
Vermont,Independent living disability among adults,6.542857142857143,4.6,9.4,46218.857142857145
Vermont,Lack of reliable transportation in the past 12 months among adults,6.557142857142857,4.1,9.3,46218.857142857145
Vermont,Lack of social and emotional support among adults,21.875,15.1,28.2,46218.857142857145
Vermont,Mammography use among women aged 50-74 years,76.15714285714286,64.2,85.3,46218.857142857145
Vermont,Mobility disability among adults,10.357142857142858,6.3,17.8,46218.857142857145
Vermont,No leisure-time physical activity among adults,18.37857142857143,12.7,27.0,46218.857142857145
Vermont,Obesity among adults,28.039285714285715,20.3,40.3,46218.857142857145
Vermont,Received food stamps in the past 12 months among adults,11.596428571428572,5.5,18.4,46218.857142857145
Vermont,Self-care disability among adults,3.0214285714285714,2.1,5.0,46218.857142857145
Vermont,Short sleep duration among adults,30.435714285714287,21.7,40.7,46218.857142857145
Vermont,Stroke among adults,3.1357142857142857,2.1,5.3,46218.857142857145
Vermont,Taking medicine to control high blood pressure among adults with high blood pressure,66.35,48.7,84.4,46218.857142857145
Vermont,Utility services shut-off threat in the past 12 months among adults,6.082142857142857,3.5,9.2,46218.857142857145
Vermont,Vision disability among adults,4.207142857142857,2.9,6.6,46218.857142857145
Vermont,Visited dentist or dental clinic in the past year among adults,67.63214285714285,57.5,77.1,46218.857142857145
Vermont,Visits to doctor for routine checkup within the past year among adults,73.45,65.0,80.8,46218.857142857145
Virginia,All teeth lost among adults aged >=65 years,14.292481203007519,3.2,32.0,65290.36842105263
Virginia,Any disability among adults,32.85864661654135,17.5,50.0,65290.36842105263
Virginia,Arthritis among adults,29.33721804511278,17.3,43.8,65290.36842105263
Virginia,Binge drinking among adults,17.59248120300752,9.9,26.3,65290.36842105263
Virginia,Cancer (non-skin) or melanoma among adults,8.20639097744361,4.7,15.7,65290.36842105263
Virginia,Cholesterol screening among adults,85.47406015037593,68.7,93.1,65290.36842105263
Virginia,Chronic obstructive pulmonary disease among adults,8.067293233082706,3.4,15.8,65290.36842105263
Virginia,Cognitive disability among adults,15.441729323308271,8.0,24.2,65290.36842105263
Virginia,Colorectal cancer screening among adults aged 45–75 years,64.28984962406014,48.3,79.9,65290.36842105263
Virginia,Coronary heart disease among adults,6.940225563909774,3.8,12.5,65290.36842105263
Virginia,Current asthma among adults,10.609022556390977,7.3,14.2,65290.36842105263
Virginia,Current cigarette smoking among adults,16.494736842105265,6.3,29.0,65290.36842105263
Virginia,Current lack of health insurance among adults aged 18-64 years,7.588345864661654,2.9,20.2,65290.36842105263
Virginia,Depression among adults,24.34511278195489,16.6,35.0,65290.36842105263
Virginia,Diagnosed diabetes among adults,13.26954887218045,6.8,22.6,65290.36842105263
Virginia,Fair or poor self-rated health status among adults,19.272556390977442,8.5,32.1,65290.36842105263
Virginia,Frequent mental distress among adults,18.40751879699248,11.7,27.0,65290.36842105263
Virginia,Frequent physical distress among adults,14.04360902255639,7.4,22.8,65290.36842105263
Virginia,Hearing disability among adults,7.099624060150376,4.0,12.9,65290.36842105263
Virginia,High blood pressure among adults,36.14473684210526,21.8,54.3,65290.36842105263
Virginia,High cholesterol among adults who have ever been screened,35.71654135338346,24.2,51.1,65290.36842105263
Virginia,Independent living disability among adults,8.700375939849625,3.8,14.7,65290.36842105263
Virginia,Mammography use among women aged 50-74 years,76.46278195488722,59.0,87.2,65290.36842105263
Virginia,Mobility disability among adults,15.063533834586467,6.6,26.5,65290.36842105263
Virginia,No leisure-time physical activity among adults,24.534962406015037,11.1,40.4,65290.36842105263
Virginia,Obesity among adults,38.39736842105263,21.5,57.5,65290.36842105263
Virginia,Self-care disability among adults,4.08609022556391,1.6,8.1,65290.36842105263
Virginia,Short sleep duration among adults,37.427067669172935,23.8,55.8,65290.36842105263
Virginia,Stroke among adults,3.8406015037593986,1.8,6.9,65290.36842105263
Virginia,Taking medicine to control high blood pressure among adults with high blood pressure,71.04774436090226,52.9,89.0,65290.36842105263
Virginia,Vision disability among adults,5.6838345864661655,2.5,10.9,65290.36842105263
Virginia,Visited dentist or dental clinic in the past year among adults,63.68834586466165,47.0,81.0,65290.36842105263
Virginia,Visits to doctor for routine checkup within the past year among adults,78.66015037593985,70.1,87.2,65290.36842105263
Washington,All teeth lost among adults aged >=65 years,11.560256410256411,3.8,21.6,199635.53846153847
Washington,Any disability among adults,31.135897435897434,18.9,43.7,199635.53846153847
Washington,Arthritis among adults,28.241025641025644,18.9,45.5,199635.53846153847
Washington,Binge drinking among adults,17.602564102564102,10.6,24.1,199635.53846153847
Washington,Cancer (non-skin) or melanoma among adults,8.735897435897435,5.3,15.9,199635.53846153847
Washington,Cholesterol screening among adults,81.13974358974359,70.3,91.2,199635.53846153847
Washington,Chronic obstructive pulmonary disease among adults,6.783333333333333,3.2,11.9,199635.53846153847
Washington,Cognitive disability among adults,14.88974358974359,9.0,21.2,199635.53846153847
Washington,Colorectal cancer screening among adults aged 45–75 years,62.62179487179487,47.6,77.8,199635.53846153847
Washington,Coronary heart disease among adults,6.567948717948718,3.9,11.5,199635.53846153847
Washington,Current asthma among adults,11.875641025641025,8.5,14.9,199635.53846153847
Washington,Current cigarette smoking among adults,12.970512820512822,6.4,20.2,199635.53846153847
Washington,Current lack of health insurance among adults aged 18-64 years,8.078205128205129,2.9,23.9,199635.53846153847
Washington,Depression among adults,26.73589743589744,20.0,34.5,199635.53846153847
Washington,Diagnosed diabetes among adults,10.392307692307693,6.5,17.5,199635.53846153847
Washington,Fair or poor self-rated health status among adults,18.16153846153846,10.7,28.3,199635.53846153847
Washington,Feeling socially isolated among adults,36.12564102564103,25.8,45.7,199635.53846153847
Washington,Food insecurity in the past 12 months among adults,11.751282051282052,5.2,21.9,199635.53846153847
Washington,Frequent mental distress among adults,17.72051282051282,12.2,23.6,199635.53846153847
Washington,Frequent physical distress among adults,13.692307692307692,8.4,20.2,199635.53846153847
Washington,Hearing disability among adults,7.651282051282051,4.3,12.7,199635.53846153847
